"SA1_MAINCODE_2016","SA1_sevendigitcode_2016","CED_CODE_2017","CED_NAME_2017","STATE_CODE_2017","STATE_NAME_2017","AREA_ALBERS_SQKM"
12502147838,1147838,135,"Parramatta",1,"New South Wales",0.1478
12503147901,1147901,105,"Blaxland",1,"New South Wales",0.1744
12503147902,1147902,105,"Blaxland",1,"New South Wales",0.1622
12503147903,1147903,105,"Blaxland",1,"New South Wales",0.126
12503147904,1147904,105,"Blaxland",1,"New South Wales",0.1117
12503147905,1147905,105,"Blaxland",1,"New South Wales",0.1294
12503147906,1147906,105,"Blaxland",1,"New South Wales",0.1669
12503147907,1147907,105,"Blaxland",1,"New South Wales",0.1528
12503147908,1147908,105,"Blaxland",1,"New South Wales",0.1564
12503147909,1147909,105,"Blaxland",1,"New South Wales",0.2222
12503147910,1147910,105,"Blaxland",1,"New South Wales",0.0721
12503147911,1147911,105,"Blaxland",1,"New South Wales",0.1606
12503147912,1147912,105,"Blaxland",1,"New South Wales",0.1162
12503147913,1147913,105,"Blaxland",1,"New South Wales",0.1605
12503147914,1147914,105,"Blaxland",1,"New South Wales",0.0911
12503147915,1147915,105,"Blaxland",1,"New South Wales",0.1031
12503147916,1147916,105,"Blaxland",1,"New South Wales",0.0859
12503147917,1147917,105,"Blaxland",1,"New South Wales",0.2664
12503147918,1147918,105,"Blaxland",1,"New South Wales",0.1439
12503147919,1147919,105,"Blaxland",1,"New South Wales",0.1125
12503147920,1147920,105,"Blaxland",1,"New South Wales",0.1519
12503147921,1147921,105,"Blaxland",1,"New South Wales",0.114
12503147922,1147922,105,"Blaxland",1,"New South Wales",0.0778
12503147923,1147923,105,"Blaxland",1,"New South Wales",0.1791
12503147924,1147924,105,"Blaxland",1,"New South Wales",0.1841
12503147925,1147925,105,"Blaxland",1,"New South Wales",0.1663
12503147926,1147926,105,"Blaxland",1,"New South Wales",0.1274
12503147927,1147927,105,"Blaxland",1,"New South Wales",0.1107
12503147928,1147928,105,"Blaxland",1,"New South Wales",0.1648
12503147929,1147929,105,"Blaxland",1,"New South Wales",0.0465
12503147930,1147930,105,"Blaxland",1,"New South Wales",0.1728
12503147931,1147931,105,"Blaxland",1,"New South Wales",0.1439
12503147932,1147932,105,"Blaxland",1,"New South Wales",0.1057
12503147933,1147933,105,"Blaxland",1,"New South Wales",0.0469
12503147934,1147934,105,"Blaxland",1,"New South Wales",0.1043
12503147935,1147935,105,"Blaxland",1,"New South Wales",0.3188
12503147936,1147936,105,"Blaxland",1,"New South Wales",0.3935
12503147937,1147937,105,"Blaxland",1,"New South Wales",0.4012
12503147938,1147938,105,"Blaxland",1,"New South Wales",0.8476
12503147939,1147939,105,"Blaxland",1,"New South Wales",0.1327
12503147940,1147940,105,"Blaxland",1,"New South Wales",0.147
12503147941,1147941,105,"Blaxland",1,"New South Wales",0.1283
12503147942,1147942,105,"Blaxland",1,"New South Wales",0.145
12503147943,1147943,105,"Blaxland",1,"New South Wales",0.143
12503148001,1148001,115,"Fowler",1,"New South Wales",0.2608
12503148002,1148002,115,"Fowler",1,"New South Wales",0.0779
12503148003,1148003,115,"Fowler",1,"New South Wales",0.1439
12503148004,1148004,115,"Fowler",1,"New South Wales",0.2245
12503148005,1148005,115,"Fowler",1,"New South Wales",0.1864
12503148006,1148006,115,"Fowler",1,"New South Wales",0.1453
12503148007,1148007,128,"McMahon",1,"New South Wales",0.1199
12503148008,1148008,128,"McMahon",1,"New South Wales",0.2138
12503148009,1148009,128,"McMahon",1,"New South Wales",0.0846
12503148010,1148010,115,"Fowler",1,"New South Wales",0.1322
12503148011,1148011,115,"Fowler",1,"New South Wales",0.0737
12503148012,1148012,115,"Fowler",1,"New South Wales",0.0564
12503148013,1148013,128,"McMahon",1,"New South Wales",0.1761
12503148014,1148014,128,"McMahon",1,"New South Wales",0.2655
12503148015,1148015,128,"McMahon",1,"New South Wales",0.3666
12503148016,1148016,128,"McMahon",1,"New South Wales",0.3862
12503148017,1148017,128,"McMahon",1,"New South Wales",0.1179
12503148018,1148018,115,"Fowler",1,"New South Wales",0.7025
12503148019,1148019,115,"Fowler",1,"New South Wales",0.1099
12503148020,1148020,115,"Fowler",1,"New South Wales",0.2051
12503148021,1148021,115,"Fowler",1,"New South Wales",0.1544
12503148022,1148022,115,"Fowler",1,"New South Wales",0.2112
12503148023,1148023,115,"Fowler",1,"New South Wales",0.0976
12503148024,1148024,115,"Fowler",1,"New South Wales",0.0928
12503148025,1148025,115,"Fowler",1,"New South Wales",0.1169
12503148026,1148026,115,"Fowler",1,"New South Wales",0.1758
12503148027,1148027,115,"Fowler",1,"New South Wales",0.1148
12503148028,1148028,115,"Fowler",1,"New South Wales",0.2328
12503148029,1148029,115,"Fowler",1,"New South Wales",0.1081
12503148030,1148030,115,"Fowler",1,"New South Wales",0.076
12503148031,1148031,115,"Fowler",1,"New South Wales",0.0831
12503148032,1148032,115,"Fowler",1,"New South Wales",0.1988
12503148101,1148101,135,"Parramatta",1,"New South Wales",0.1193
12503148102,1148102,135,"Parramatta",1,"New South Wales",0.0829
12503148103,1148103,135,"Parramatta",1,"New South Wales",0.1476
12503148104,1148104,135,"Parramatta",1,"New South Wales",0.0895
12503148105,1148105,135,"Parramatta",1,"New South Wales",0.0882
12503148106,1148106,135,"Parramatta",1,"New South Wales",0.094
12503148107,1148107,135,"Parramatta",1,"New South Wales",0.0755
12503148108,1148108,135,"Parramatta",1,"New South Wales",0.1184
12503148109,1148109,135,"Parramatta",1,"New South Wales",0.0865
12503148110,1148110,135,"Parramatta",1,"New South Wales",0.0945
12503148111,1148111,135,"Parramatta",1,"New South Wales",0.082
12503148112,1148112,135,"Parramatta",1,"New South Wales",0.1158
12503148113,1148113,135,"Parramatta",1,"New South Wales",0.1167
12503148114,1148114,135,"Parramatta",1,"New South Wales",0.0405
12503148115,1148115,135,"Parramatta",1,"New South Wales",0.0943
12503148116,1148116,135,"Parramatta",1,"New South Wales",0.0522
12503148117,1148117,135,"Parramatta",1,"New South Wales",0.067
12503148118,1148118,135,"Parramatta",1,"New South Wales",0.0573
12503148119,1148119,135,"Parramatta",1,"New South Wales",0.108
12503148120,1148120,135,"Parramatta",1,"New South Wales",0.0759
12503148121,1148121,135,"Parramatta",1,"New South Wales",0.047
12503148122,1148122,135,"Parramatta",1,"New South Wales",0.1066
12503148123,1148123,135,"Parramatta",1,"New South Wales",0.2329
12503148124,1148124,135,"Parramatta",1,"New South Wales",0.1198
12503148125,1148125,135,"Parramatta",1,"New South Wales",0.1291
12503148126,1148126,135,"Parramatta",1,"New South Wales",0.1028
12503148127,1148127,135,"Parramatta",1,"New South Wales",0.0855
12503148128,1148128,135,"Parramatta",1,"New South Wales",0.1254
12503148129,1148129,135,"Parramatta",1,"New South Wales",0.1899
12503148130,1148130,135,"Parramatta",1,"New South Wales",0.109
12503148131,1148131,135,"Parramatta",1,"New South Wales",0.0466
12503148132,1148132,135,"Parramatta",1,"New South Wales",0.0361
12503148133,1148133,135,"Parramatta",1,"New South Wales",0.21
12503148134,1148134,135,"Parramatta",1,"New South Wales",0.6718
12503148135,1148135,135,"Parramatta",1,"New South Wales",0.1761
12503148136,1148136,135,"Parramatta",1,"New South Wales",0.1442
12503148137,1148137,135,"Parramatta",1,"New South Wales",0.1155
12503148138,1148138,135,"Parramatta",1,"New South Wales",0.1736
12503148139,1148139,135,"Parramatta",1,"New South Wales",0.1204
12503148140,1148140,135,"Parramatta",1,"New South Wales",0.1221
12503148141,1148141,135,"Parramatta",1,"New South Wales",0.0995
12503148142,1148142,135,"Parramatta",1,"New South Wales",0.0849
12503148143,1148143,135,"Parramatta",1,"New South Wales",0.1563
12503148144,1148144,135,"Parramatta",1,"New South Wales",0.1017
12503148145,1148145,135,"Parramatta",1,"New South Wales",0.1019
12503148146,1148146,135,"Parramatta",1,"New South Wales",0.1935
12503148202,1148202,128,"McMahon",1,"New South Wales",0.1687
12503148203,1148203,128,"McMahon",1,"New South Wales",3.4121
12503148205,1148205,128,"McMahon",1,"New South Wales",0.1316
12503148206,1148206,128,"McMahon",1,"New South Wales",0.153
12503148207,1148207,128,"McMahon",1,"New South Wales",0.3925
12503148208,1148208,128,"McMahon",1,"New South Wales",0.1409
12503148209,1148209,128,"McMahon",1,"New South Wales",0.1114
12503148210,1148210,128,"McMahon",1,"New South Wales",0.1296
12503148211,1148211,128,"McMahon",1,"New South Wales",0.1196
12503148212,1148212,128,"McMahon",1,"New South Wales",0.1582
12503148213,1148213,128,"McMahon",1,"New South Wales",0.1566
12503148214,1148214,128,"McMahon",1,"New South Wales",0.1207
12503148215,1148215,128,"McMahon",1,"New South Wales",0.179
12503148216,1148216,128,"McMahon",1,"New South Wales",0.162
12503148217,1148217,128,"McMahon",1,"New South Wales",0.098
12503148218,1148218,128,"McMahon",1,"New South Wales",0.1153
12503148219,1148219,128,"McMahon",1,"New South Wales",0.2378
12503148220,1148220,128,"McMahon",1,"New South Wales",0.1227
12503148221,1148221,128,"McMahon",1,"New South Wales",0.1334
12503148222,1148222,128,"McMahon",1,"New South Wales",0.0935
12503148223,1148223,128,"McMahon",1,"New South Wales",0.1082
12503148224,1148224,128,"McMahon",1,"New South Wales",0.1546
12503148225,1148225,128,"McMahon",1,"New South Wales",0.1513
12503148226,1148226,128,"McMahon",1,"New South Wales",0.1373
12503148227,1148227,128,"McMahon",1,"New South Wales",0.1006
12503148228,1148228,128,"McMahon",1,"New South Wales",0.1495
12503148229,1148229,128,"McMahon",1,"New South Wales",0.0891
12503148230,1148230,128,"McMahon",1,"New South Wales",0.1557
12503148231,1148231,128,"McMahon",1,"New South Wales",0.1195
12503148232,1148232,128,"McMahon",1,"New South Wales",0.1301
12503148233,1148233,128,"McMahon",1,"New South Wales",0.1162
12503148234,1148234,128,"McMahon",1,"New South Wales",0.0766
12503148235,1148235,128,"McMahon",1,"New South Wales",0.0539
12503148236,1148236,128,"McMahon",1,"New South Wales",0.1428
12503148237,1148237,128,"McMahon",1,"New South Wales",0.1216
12503148238,1148238,128,"McMahon",1,"New South Wales",0.0718
12503148239,1148239,128,"McMahon",1,"New South Wales",0.1593
12503148240,1148240,128,"McMahon",1,"New South Wales",0.0777
12503148241,1148241,128,"McMahon",1,"New South Wales",0.1928
12503148242,1148242,128,"McMahon",1,"New South Wales",0.2057
12503148243,1148243,128,"McMahon",1,"New South Wales",0.0863
12503148244,1148244,128,"McMahon",1,"New South Wales",0.1372
12503148245,1148245,128,"McMahon",1,"New South Wales",0.206
12503148246,1148246,128,"McMahon",1,"New South Wales",0.1233
12503148247,1148247,128,"McMahon",1,"New South Wales",0.1948
12503148248,1148248,128,"McMahon",1,"New South Wales",0.1448
12503148249,1148249,128,"McMahon",1,"New South Wales",0.2766
12503148250,1148250,128,"McMahon",1,"New South Wales",0.1298
12503148251,1148251,128,"McMahon",1,"New South Wales",0.0812
12503148252,1148252,128,"McMahon",1,"New South Wales",0.1291
12503148253,1148253,128,"McMahon",1,"New South Wales",0.0772
12503148254,1148254,128,"McMahon",1,"New South Wales",0.1107
12503148255,1148255,128,"McMahon",1,"New South Wales",0.13
12503148257,1148257,128,"McMahon",1,"New South Wales",0.0512
12503148258,1148258,128,"McMahon",1,"New South Wales",0.1348
12503148259,1148259,128,"McMahon",1,"New South Wales",0.2281
12503148260,1148260,128,"McMahon",1,"New South Wales",0.0886
12503148261,1148261,128,"McMahon",1,"New South Wales",0.0768
12503148262,1148262,128,"McMahon",1,"New South Wales",0.1462
12503148263,1148263,128,"McMahon",1,"New South Wales",0.38
12503148264,1148264,128,"McMahon",1,"New South Wales",0.0651
12503148301,1148301,105,"Blaxland",1,"New South Wales",0.2945
12503148302,1148302,135,"Parramatta",1,"New South Wales",0.1486
12503148303,1148303,105,"Blaxland",1,"New South Wales",0.0568
12503148304,1148304,105,"Blaxland",1,"New South Wales",0.1566
12503148305,1148305,105,"Blaxland",1,"New South Wales",0.1251
12503148306,1148306,105,"Blaxland",1,"New South Wales",0.688
12503148307,1148307,135,"Parramatta",1,"New South Wales",0.1255
12503148308,1148308,135,"Parramatta",1,"New South Wales",0.117
12503148309,1148309,135,"Parramatta",1,"New South Wales",0.068
12503148310,1148310,135,"Parramatta",1,"New South Wales",0.1013
12503148311,1148311,105,"Blaxland",1,"New South Wales",0.1228
12503148312,1148312,105,"Blaxland",1,"New South Wales",0.1005
12503148313,1148313,105,"Blaxland",1,"New South Wales",0.1752
12503148314,1148314,105,"Blaxland",1,"New South Wales",0.2787
12503148316,1148316,128,"McMahon",1,"New South Wales",0.0931
12503148317,1148317,128,"McMahon",1,"New South Wales",0.1216
12503148318,1148318,128,"McMahon",1,"New South Wales",0.1124
12503148319,1148319,128,"McMahon",1,"New South Wales",0.0681
12503148320,1148320,128,"McMahon",1,"New South Wales",0.1107
12503148321,1148321,128,"McMahon",1,"New South Wales",0.0933
12503148322,1148322,128,"McMahon",1,"New South Wales",0.1467
12503148323,1148323,128,"McMahon",1,"New South Wales",0.1133
12503148324,1148324,128,"McMahon",1,"New South Wales",0.1369
12503148325,1148325,128,"McMahon",1,"New South Wales",0.1222
12503148326,1148326,135,"Parramatta",1,"New South Wales",0.1268
12503148327,1148327,128,"McMahon",1,"New South Wales",0.1356
12503148328,1148328,105,"Blaxland",1,"New South Wales",0.1881
12503148329,1148329,135,"Parramatta",1,"New South Wales",0.1654
12503148330,1148330,105,"Blaxland",1,"New South Wales",0.111
12503148331,1148331,105,"Blaxland",1,"New South Wales",0.1068
12503148332,1148332,105,"Blaxland",1,"New South Wales",0.141
12503148333,1148333,105,"Blaxland",1,"New South Wales",0.184
12503148334,1148334,105,"Blaxland",1,"New South Wales",0.853
12503148335,1148335,105,"Blaxland",1,"New South Wales",0.1085
12503148336,1148336,105,"Blaxland",1,"New South Wales",0.1136
12503148337,1148337,105,"Blaxland",1,"New South Wales",0.1106
12503148338,1148338,105,"Blaxland",1,"New South Wales",0.1179
12503148339,1148339,135,"Parramatta",1,"New South Wales",0.1406
12503148340,1148340,105,"Blaxland",1,"New South Wales",0.1541
12503148341,1148341,105,"Blaxland",1,"New South Wales",0.0854
12503148342,1148342,105,"Blaxland",1,"New South Wales",0.133
12503148343,1148343,128,"McMahon",1,"New South Wales",0.0898
12503148344,1148344,128,"McMahon",1,"New South Wales",0.0541
12503148401,1148401,128,"McMahon",1,"New South Wales",0.1813
12503148402,1148402,128,"McMahon",1,"New South Wales",0.2869
12503148403,1148403,128,"McMahon",1,"New South Wales",0.0571
12503148404,1148404,128,"McMahon",1,"New South Wales",0.1557
12503148405,1148405,128,"McMahon",1,"New South Wales",0.1285
12503148406,1148406,128,"McMahon",1,"New South Wales",0.0973
12503148407,1148407,128,"McMahon",1,"New South Wales",0.0958
12503148408,1148408,128,"McMahon",1,"New South Wales",0.1715
12503148409,1148409,128,"McMahon",1,"New South Wales",0.2276
12503148410,1148410,128,"McMahon",1,"New South Wales",0.1282
12503148411,1148411,128,"McMahon",1,"New South Wales",0.0593
12503148412,1148412,128,"McMahon",1,"New South Wales",0.078
12503148413,1148413,128,"McMahon",1,"New South Wales",0.1413
12503148414,1148414,128,"McMahon",1,"New South Wales",0.0406
12503148415,1148415,128,"McMahon",1,"New South Wales",0.0463
12503148416,1148416,128,"McMahon",1,"New South Wales",0.0967
12503148417,1148417,128,"McMahon",1,"New South Wales",0.0916
12503148418,1148418,128,"McMahon",1,"New South Wales",0.1191
12503148419,1148419,128,"McMahon",1,"New South Wales",0.042
12503148420,1148420,128,"McMahon",1,"New South Wales",0.2971
12503148421,1148421,128,"McMahon",1,"New South Wales",0.1426
12503148422,1148422,128,"McMahon",1,"New South Wales",0.1489
12503148423,1148423,128,"McMahon",1,"New South Wales",0.1204
12503148424,1148424,128,"McMahon",1,"New South Wales",0.0991
12503148425,1148425,128,"McMahon",1,"New South Wales",0.1087
12503148426,1148426,128,"McMahon",1,"New South Wales",0.1169
12503148427,1148427,128,"McMahon",1,"New South Wales",0.1496
12503148428,1148428,128,"McMahon",1,"New South Wales",0.1171
12503148429,1148429,128,"McMahon",1,"New South Wales",0.1199
12503148430,1148430,128,"McMahon",1,"New South Wales",0.1276
12503148431,1148431,128,"McMahon",1,"New South Wales",0.1473
12503148432,1148432,128,"McMahon",1,"New South Wales",0.1342
12503148433,1148433,128,"McMahon",1,"New South Wales",0.1485
12503148434,1148434,128,"McMahon",1,"New South Wales",0.1102
12503148435,1148435,128,"McMahon",1,"New South Wales",0.3439
12503148436,1148436,128,"McMahon",1,"New South Wales",0.1014
12503148437,1148437,128,"McMahon",1,"New South Wales",0.1856
12503148438,1148438,128,"McMahon",1,"New South Wales",0.0966
12503148439,1148439,128,"McMahon",1,"New South Wales",0.0941
12503148440,1148440,128,"McMahon",1,"New South Wales",0.1172
12503148441,1148441,128,"McMahon",1,"New South Wales",0.1312
12503148442,1148442,128,"McMahon",1,"New South Wales",0.0625
12503148501,1148501,128,"McMahon",1,"New South Wales",0.1073
12503148502,1148502,128,"McMahon",1,"New South Wales",0.1203
12503148503,1148503,128,"McMahon",1,"New South Wales",0.1408
12503148504,1148504,128,"McMahon",1,"New South Wales",0.1418
12503148505,1148505,128,"McMahon",1,"New South Wales",0.1552
12503148506,1148506,128,"McMahon",1,"New South Wales",0.0827
12503148507,1148507,135,"Parramatta",1,"New South Wales",0.1896
12503148508,1148508,135,"Parramatta",1,"New South Wales",0.1481
12503148509,1148509,135,"Parramatta",1,"New South Wales",0.1543
12503148510,1148510,135,"Parramatta",1,"New South Wales",0.153
12503148511,1148511,135,"Parramatta",1,"New South Wales",0.1497
12503148512,1148512,135,"Parramatta",1,"New South Wales",0.1444
12503148513,1148513,135,"Parramatta",1,"New South Wales",0.1279
12503148514,1148514,135,"Parramatta",1,"New South Wales",0.1346
12503148515,1148515,135,"Parramatta",1,"New South Wales",0.0705
12503148516,1148516,135,"Parramatta",1,"New South Wales",0.182
12503148517,1148517,135,"Parramatta",1,"New South Wales",0.1037
12503148518,1148518,135,"Parramatta",1,"New South Wales",0.1254
12503148519,1148519,135,"Parramatta",1,"New South Wales",0.1792
12503148520,1148520,135,"Parramatta",1,"New South Wales",0.1087
12503148521,1148521,128,"McMahon",1,"New South Wales",0.18
12503148522,1148522,128,"McMahon",1,"New South Wales",0.1392
12503148523,1148523,135,"Parramatta",1,"New South Wales",0.0304
12503148524,1148524,135,"Parramatta",1,"New South Wales",0.0304
12503148525,1148525,128,"McMahon",1,"New South Wales",0.0817
12503148527,1148527,135,"Parramatta",1,"New South Wales",0.2697
12503148528,1148528,135,"Parramatta",1,"New South Wales",0.0879
12503148529,1148529,135,"Parramatta",1,"New South Wales",0.1155
12503148530,1148530,135,"Parramatta",1,"New South Wales",0.0972
12503148531,1148531,128,"McMahon",1,"New South Wales",0.1042
12503148532,1148532,128,"McMahon",1,"New South Wales",0.1396
12503148533,1148533,128,"McMahon",1,"New South Wales",0.1391
12503148534,1148534,128,"McMahon",1,"New South Wales",0.0868
12503148535,1148535,128,"McMahon",1,"New South Wales",0.1594
12503148536,1148536,128,"McMahon",1,"New South Wales",0.1474
12503148537,1148537,128,"McMahon",1,"New South Wales",0.1128
12503148538,1148538,128,"McMahon",1,"New South Wales",0.1566
12503148539,1148539,128,"McMahon",1,"New South Wales",0.1263
12503148540,1148540,128,"McMahon",1,"New South Wales",0.1263
12503148541,1148541,128,"McMahon",1,"New South Wales",0.0957
12503148542,1148542,128,"McMahon",1,"New South Wales",0.0407
12503148543,1148543,128,"McMahon",1,"New South Wales",0.0491
12503148544,1148544,128,"McMahon",1,"New South Wales",0.0285
12503148545,1148545,128,"McMahon",1,"New South Wales",0.062
12503148546,1148546,128,"McMahon",1,"New South Wales",0.0465
12503148547,1148547,128,"McMahon",1,"New South Wales",0.0438
12503148548,1148548,135,"Parramatta",1,"New South Wales",0.1727
12503148549,1148549,135,"Parramatta",1,"New South Wales",0.0508
12503148550,1148550,135,"Parramatta",1,"New South Wales",0.0455
12503148551,1148551,135,"Parramatta",1,"New South Wales",0.1467
12503148552,1148552,135,"Parramatta",1,"New South Wales",0.0923
12503148553,1148553,135,"Parramatta",1,"New South Wales",0.1638
12503148554,1148554,135,"Parramatta",1,"New South Wales",0.2134
12503148555,1148555,135,"Parramatta",1,"New South Wales",0.0664
12503148556,1148556,135,"Parramatta",1,"New South Wales",0.0509
12503148557,1148557,135,"Parramatta",1,"New South Wales",0.0253
12503148558,1148558,135,"Parramatta",1,"New South Wales",0.03
12503148559,1148559,135,"Parramatta",1,"New South Wales",0.0254
12503148560,1148560,135,"Parramatta",1,"New South Wales",0.0763
12503148561,1148561,135,"Parramatta",1,"New South Wales",0.1433
12503148601,1148601,128,"McMahon",1,"New South Wales",4.3017
12503148701,1148701,128,"McMahon",1,"New South Wales",2.0787
12504148901,1148901,135,"Parramatta",1,"New South Wales",0.0353
12504148902,1148902,135,"Parramatta",1,"New South Wales",0.0616
12504148903,1148903,135,"Parramatta",1,"New South Wales",0.0466
12504148904,1148904,135,"Parramatta",1,"New South Wales",0.058
12504148905,1148905,135,"Parramatta",1,"New South Wales",0.0212
12504148906,1148906,135,"Parramatta",1,"New South Wales",0.0291
12504148907,1148907,135,"Parramatta",1,"New South Wales",0.1706
12504148908,1148908,135,"Parramatta",1,"New South Wales",0.1218
12504148909,1148909,135,"Parramatta",1,"New South Wales",0.0241
12504148910,1148910,135,"Parramatta",1,"New South Wales",0.0544
12504148911,1148911,135,"Parramatta",1,"New South Wales",0.0548
12504148912,1148912,135,"Parramatta",1,"New South Wales",0.0211
12504148913,1148913,135,"Parramatta",1,"New South Wales",0.0687
12504148914,1148914,135,"Parramatta",1,"New South Wales",0.644
12504148915,1148915,135,"Parramatta",1,"New South Wales",0.2616
12504148916,1148916,135,"Parramatta",1,"New South Wales",0.1953
12504148917,1148917,135,"Parramatta",1,"New South Wales",0.0772
12504148918,1148918,135,"Parramatta",1,"New South Wales",0.0682
12504148919,1148919,135,"Parramatta",1,"New South Wales",0.1033
12504148920,1148920,135,"Parramatta",1,"New South Wales",0.0811
12504148921,1148921,135,"Parramatta",1,"New South Wales",0.0288
12504148922,1148922,135,"Parramatta",1,"New South Wales",0.0443
12504148923,1148923,135,"Parramatta",1,"New South Wales",0.149
12504148924,1148924,135,"Parramatta",1,"New South Wales",0.0903
12504148925,1148925,135,"Parramatta",1,"New South Wales",0.1102
12504148926,1148926,135,"Parramatta",1,"New South Wales",0.1797
12504148927,1148927,135,"Parramatta",1,"New South Wales",2.1865
12504148928,1148928,135,"Parramatta",1,"New South Wales",0.1209
12504148929,1148929,135,"Parramatta",1,"New South Wales",0.0292
12504148930,1148930,135,"Parramatta",1,"New South Wales",0.0261
12504148931,1148931,135,"Parramatta",1,"New South Wales",0.0328
12504148932,1148932,135,"Parramatta",1,"New South Wales",0.2387
12504148933,1148933,135,"Parramatta",1,"New South Wales",0.1059
12504148934,1148934,135,"Parramatta",1,"New South Wales",0.0731
12504148935,1148935,135,"Parramatta",1,"New South Wales",0.1094
12504148936,1148936,135,"Parramatta",1,"New South Wales",0.1538
12504148937,1148937,135,"Parramatta",1,"New South Wales",0.1433
12504148938,1148938,135,"Parramatta",1,"New South Wales",0.1061
12504148939,1148939,135,"Parramatta",1,"New South Wales",0.0322
12504148940,1148940,135,"Parramatta",1,"New South Wales",0.0438
12504148941,1148941,135,"Parramatta",1,"New South Wales",0.0687
12504148942,1148942,135,"Parramatta",1,"New South Wales",0.0483
12504148943,1148943,135,"Parramatta",1,"New South Wales",0.0722
12504148944,1148944,135,"Parramatta",1,"New South Wales",0.1104
12504148945,1148945,135,"Parramatta",1,"New South Wales",0.1183
12504148946,1148946,135,"Parramatta",1,"New South Wales",0.0367
12504148947,1148947,135,"Parramatta",1,"New South Wales",0.0236
12504148948,1148948,135,"Parramatta",1,"New South Wales",0.0756
12504148949,1148949,135,"Parramatta",1,"New South Wales",0.0682
12504148950,1148950,135,"Parramatta",1,"New South Wales",0.2367
12504149001,1149001,135,"Parramatta",1,"New South Wales",0.2274
12504149002,1149002,129,"Mitchell",1,"New South Wales",0.1704
12504149003,1149003,129,"Mitchell",1,"New South Wales",0.103
12504149004,1149004,129,"Mitchell",1,"New South Wales",0.15
12504149005,1149005,135,"Parramatta",1,"New South Wales",0.1714
12504149006,1149006,129,"Mitchell",1,"New South Wales",0.4696
12504149007,1149007,135,"Parramatta",1,"New South Wales",0.157
12504149008,1149008,129,"Mitchell",1,"New South Wales",0.6268
12504149009,1149009,129,"Mitchell",1,"New South Wales",0.2073
12504149010,1149010,129,"Mitchell",1,"New South Wales",0.939
12504149011,1149011,129,"Mitchell",1,"New South Wales",0.1894
12504149012,1149012,135,"Parramatta",1,"New South Wales",0.1114
12504149013,1149013,129,"Mitchell",1,"New South Wales",0.2123
12504149014,1149014,135,"Parramatta",1,"New South Wales",0.1917
12504149015,1149015,135,"Parramatta",1,"New South Wales",0.2149
12504149016,1149016,135,"Parramatta",1,"New South Wales",0.1852
12504149017,1149017,129,"Mitchell",1,"New South Wales",0.2511
12504149018,1149018,129,"Mitchell",1,"New South Wales",0.7983
12504149101,1149101,129,"Mitchell",1,"New South Wales",0.1151
12504149102,1149102,129,"Mitchell",1,"New South Wales",0.2151
12504149103,1149103,129,"Mitchell",1,"New South Wales",0.1614
12504149104,1149104,135,"Parramatta",1,"New South Wales",0.1815
12504149105,1149105,135,"Parramatta",1,"New South Wales",0.0845
12504149110,1149110,135,"Parramatta",1,"New South Wales",0.5398
12504149111,1149111,135,"Parramatta",1,"New South Wales",0.0542
12504149112,1149112,135,"Parramatta",1,"New South Wales",0.0257
12504149113,1149113,135,"Parramatta",1,"New South Wales",0.0283
12504149114,1149114,129,"Mitchell",1,"New South Wales",0.2051
12504149115,1149115,135,"Parramatta",1,"New South Wales",0.0446
12504149116,1149116,135,"Parramatta",1,"New South Wales",0.0403
12504149117,1149117,135,"Parramatta",1,"New South Wales",0.036
12504149118,1149118,135,"Parramatta",1,"New South Wales",0.0374
12504149119,1149119,129,"Mitchell",1,"New South Wales",0.1837
12504149120,1149120,129,"Mitchell",1,"New South Wales",0.1951
12504149121,1149121,129,"Mitchell",1,"New South Wales",0.253
12504149122,1149122,129,"Mitchell",1,"New South Wales",0.2537
12504149123,1149123,129,"Mitchell",1,"New South Wales",0.1184
12504149124,1149124,129,"Mitchell",1,"New South Wales",0.1259
12504149125,1149125,129,"Mitchell",1,"New South Wales",0.2288
12504149126,1149126,129,"Mitchell",1,"New South Wales",0.1761
12504149127,1149127,135,"Parramatta",1,"New South Wales",0.3905
12504149128,1149128,129,"Mitchell",1,"New South Wales",0.2778
12504149130,1149130,129,"Mitchell",1,"New South Wales",0.1402
12504149133,1149133,129,"Mitchell",1,"New South Wales",0.1547
12504149134,1149134,129,"Mitchell",1,"New South Wales",0.1503
12504149136,1149136,135,"Parramatta",1,"New South Wales",0.0154
12504149137,1149137,135,"Parramatta",1,"New South Wales",0.0156
12504149138,1149138,135,"Parramatta",1,"New South Wales",0.0482
12504149139,1149139,135,"Parramatta",1,"New South Wales",0.0047
12504149140,1149140,129,"Mitchell",1,"New South Wales",0.0801
12504149141,1149141,135,"Parramatta",1,"New South Wales",0.0071
12504149142,1149142,135,"Parramatta",1,"New South Wales",0.0093
12504149143,1149143,129,"Mitchell",1,"New South Wales",0.1235
12504149144,1149144,135,"Parramatta",1,"New South Wales",0.1168
12504149145,1149145,135,"Parramatta",1,"New South Wales",0.0064
12504149146,1149146,135,"Parramatta",1,"New South Wales",0.1553
12504149147,1149147,135,"Parramatta",1,"New South Wales",0.0859
12504149148,1149148,135,"Parramatta",1,"New South Wales",0.0225
12504149149,1149149,135,"Parramatta",1,"New South Wales",0.0809
12504149150,1149150,135,"Parramatta",1,"New South Wales",0.1428
12504149151,1149151,129,"Mitchell",1,"New South Wales",0.1855
